Attendance_ID,Student_ID,Course_ID,Classes_Conducted,Classes_Attended,Attendance_Percentage
ATT605,STU0061,CRS015,45,44,97.78
ATT606,STU0061,CRS016,45,44,97.78
ATT607,STU0061,CRS017,45,44,97.78
ATT608,STU0061,CRS018,45,44,97.78
ATT609,STU0061,CRS019,45,44,97.78
ATT610,STU0061,CRS020,45,44,97.78
ATT611,STU0062,CRS011,45,35,77.78
ATT612,STU0062,CRS012,45,35,77.78
ATT613,STU0062,CRS013,45,35,77.78
ATT614,STU0062,CRS014,45,35,77.78
ATT615,STU0062,CRS015,45,35,77.78
ATT616,STU0062,CRS016,45,35,77.78
ATT617,STU0062,CRS017,45,35,77.78
ATT618,STU0062,CRS018,45,35,77.78
ATT619,STU0062,CRS019,45,35,77.78
ATT620,STU0062,CRS020,45,35,77.78
ATT621,STU0063,CRS011,45,38,84.44
ATT622,STU0063,CRS012,45,38,84.44
ATT623,STU0063,CRS013,45,38,84.44
ATT624,STU0063,CRS014,45,38,84.44
ATT625,STU0063,CRS015,45,38,84.44
ATT626,STU0063,CRS016,45,38,84.44
ATT627,STU0063,CRS017,45,38,84.44
ATT628,STU0063,CRS018,45,38,84.44
ATT629,STU0063,CRS019,45,38,84.44
ATT630,STU0063,CRS020,45,38,84.44
ATT631,STU0064,CRS011,45,39,86.67
ATT632,STU0064,CRS012,45,39,86.67
ATT633,STU0064,CRS013,45,39,86.67
ATT634,STU0064,CRS014,45,39,86.67
ATT635,STU0064,CRS015,45,39,86.67
ATT636,STU0064,CRS016,45,39,86.67
ATT637,STU0064,CRS017,45,39,86.67
ATT638,STU0064,CRS018,45,39,86.67
ATT639,STU0064,CRS019,45,39,86.67
ATT640,STU0064,CRS020,45,39,86.67
ATT641,STU0065,CRS011,45,44,97.78
ATT642,STU0065,CRS012,45,44,97.78
ATT643,STU0065,CRS013,45,44,97.78
ATT644,STU0065,CRS014,45,44,97.78
ATT645,STU0065,CRS015,45,44,97.78
ATT646,STU0065,CRS016,45,44,97.78
ATT647,STU0065,CRS017,45,44,97.78
ATT648,STU0065,CRS018,45,44,97.78
ATT649,STU0065,CRS019,45,44,97.78
ATT650,STU0065,CRS020,45,44,97.78
ATT651,STU0066,CRS011,45,43,95.56
ATT652,STU0066,CRS012,45,43,95.56
ATT653,STU0066,CRS013,45,43,95.56
ATT654,STU0066,CRS014,45,43,95.56
ATT655,STU0066,CRS015,45,43,95.56
ATT656,STU0066,CRS016,45,43,95.56
ATT657,STU0066,CRS017,45,43,95.56
ATT658,STU0066,CRS018,45,43,95.56
ATT659,STU0066,CRS019,45,43,95.56
ATT660,STU0066,CRS020,45,43,95.56
ATT661,STU0067,CRS011,45,41,91.11
ATT662,STU0067,CRS012,45,41,91.11
ATT663,STU0067,CRS013,45,41,91.11
ATT664,STU0067,CRS014,45,41,91.11
ATT665,STU0067,CRS015,45,41,91.11
ATT666,STU0067,CRS016,45,41,91.11
ATT667,STU0067,CRS017,45,41,91.11
ATT668,STU0067,CRS018,45,41,91.11
ATT669,STU0067,CRS019,45,41,91.11
ATT670,STU0067,CRS020,45,41,91.11
ATT671,STU0068,CRS011,45,34,75.56
ATT672,STU0068,CRS012,45,34,75.56
ATT673,STU0068,CRS013,45,34,75.56
ATT674,STU0068,CRS014,45,34,75.56
ATT675,STU0068,CRS015,45,34,75.56
ATT676,STU0068,CRS016,45,34,75.56
ATT677,STU0068,CRS017,45,34,75.56
ATT678,STU0068,CRS018,45,34,75.56
ATT679,STU0068,CRS019,45,34,75.56
ATT680,STU0068,CRS020,45,34,75.56
ATT681,STU0069,CRS011,45,43,95.56
ATT682,STU0069,CRS012,45,43,95.56
ATT683,STU0069,CRS013,45,43,95.56
ATT684,STU0069,CRS014,45,43,95.56
ATT685,STU0069,CRS015,45,43,95.56
ATT686,STU0069,CRS016,45,43,95.56
ATT687,STU0069,CRS017,45,43,95.56
ATT688,STU0069,CRS018,45,43,95.56
ATT689,STU0069,CRS019,45,43,95.56
ATT690,STU0069,CRS020,45,43,95.56
ATT691,STU0070,CRS011,45,35,77.78
ATT692,STU0070,CRS012,45,35,77.78
ATT693,STU0070,CRS013,45,35,77.78
ATT694,STU0070,CRS014,45,35,77.78
ATT695,STU0070,CRS015,45,35,77.78
ATT696,STU0070,CRS016,45,35,77.78
ATT697,STU0070,CRS017,45,35,77.78
ATT698,STU0070,CRS018,45,35,77.78
ATT699,STU0070,CRS019,45,35,77.78
ATT700,STU0070,CRS020,45,35,77.78
ATT701,STU0071,CRS011,45,39,86.67
ATT702,STU0071,CRS012,45,39,86.67
ATT703,STU0071,CRS013,45,39,86.67
ATT704,STU0071,CRS014,45,39,86.67
ATT705,STU0071,CRS015,45,39,86.67
ATT706,STU0071,CRS016,45,39,86.67
ATT707,STU0071,CRS017,45,39,86.67
ATT708,STU0071,CRS018,45,39,86.67
ATT709,STU0071,CRS019,45,39,86.67
ATT710,STU0071,CRS020,45,39,86.67
ATT711,STU0072,CRS011,45,37,82.22
ATT712,STU0072,CRS012,45,37,82.22
ATT713,STU0072,CRS013,45,37,82.22
ATT714,STU0072,CRS014,45,37,82.22
ATT715,STU0072,CRS015,45,37,82.22
ATT716,STU0072,CRS016,45,37,82.22
ATT717,STU0072,CRS017,45,37,82.22
ATT718,STU0072,CRS018,45,37,82.22
ATT719,STU0072,CRS019,45,37,82.22
ATT720,STU0072,CRS020,45,37,82.22
ATT721,STU0073,CRS011,45,34,75.56
ATT722,STU0073,CRS012,45,34,75.56
ATT723,STU0073,CRS013,45,34,75.56
ATT724,STU0073,CRS014,45,34,75.56
ATT725,STU0073,CRS015,45,34,75.56
ATT726,STU0073,CRS016,45,34,75.56
ATT727,STU0073,CRS017,45,34,75.56
ATT728,STU0073,CRS018,45,34,75.56
ATT729,STU0073,CRS019,45,34,75.56
ATT730,STU0073,CRS020,45,34,75.56
ATT731,STU0074,CRS011,45,41,91.11
ATT732,STU0074,CRS012,45,41,91.11
ATT733,STU0074,CRS013,45,41,91.11
ATT734,STU0074,CRS014,45,41,91.11
ATT735,STU0074,CRS015,45,41,91.11
ATT736,STU0074,CRS016,45,41,91.11
ATT737,STU0074,CRS017,45,41,91.11
ATT738,STU0074,CRS018,45,41,91.11
ATT739,STU0074,CRS019,45,41,91.11
ATT740,STU0074,CRS020,45,41,91.11
ATT741,STU0075,CRS011,45,40,88.89
ATT742,STU0075,CRS012,45,40,88.89
ATT743,STU0075,CRS013,45,40,88.89
ATT744,STU0075,CRS014,45,40,88.89
ATT745,STU0075,CRS015,45,40,88.89
ATT746,STU0075,CRS016,45,40,88.89
ATT747,STU0075,CRS017,45,40,88.89
ATT748,STU0075,CRS018,45,40,88.89
ATT749,STU0075,CRS019,45,40,88.89
ATT750,STU0075,CRS020,45,40,88.89
ATT751,STU0076,CRS011,45,44,97.78
ATT752,STU0076,CRS012,45,44,97.78
ATT753,STU0076,CRS013,45,44,97.78
ATT754,STU0076,CRS014,45,44,97.78
ATT755,STU0076,CRS015,45,44,97.78
ATT756,STU0076,CRS016,45,44,97.78
ATT757,STU0076,CRS017,45,44,97.78
ATT758,STU0076,CRS018,45,44,97.78
ATT759,STU0076,CRS019,45,44,97.78
ATT760,STU0076,CRS020,45,44,97.78
ATT761,STU0077,CRS011,45,41,91.11
ATT762,STU0077,CRS012,45,41,91.11
ATT763,STU0077,CRS013,45,41,91.11
ATT764,STU0077,CRS014,45,41,91.11
ATT765,STU0077,CRS015,45,41,91.11
ATT766,STU0077,CRS016,45,41,91.11
ATT767,STU0077,CRS017,45,41,91.11
ATT768,STU0077,CRS018,45,41,91.11
ATT769,STU0077,CRS019,45,41,91.11
ATT770,STU0077,CRS020,45,41,91.11
ATT771,STU0078,CRS011,45,41,91.11
ATT772,STU0078,CRS012,45,41,91.11
ATT773,STU0078,CRS013,45,41,91.11
ATT774,STU0078,CRS014,45,41,91.11
ATT775,STU0078,CRS015,45,41,91.11
ATT776,STU0078,CRS016,45,41,91.11
ATT777,STU0078,CRS017,45,41,91.11
ATT778,STU0078,CRS018,45,41,91.11
ATT779,STU0078,CRS019,45,41,91.11
ATT780,STU0078,CRS020,45,41,91.11
ATT781,STU0079,CRS011,45,44,97.78
ATT782,STU0079,CRS012,45,44,97.78
ATT783,STU0079,CRS013,45,44,97.78
ATT784,STU0079,CRS014,45,44,97.78
ATT785,STU0079,CRS015,45,44,97.78
ATT786,STU0079,CRS016,45,44,97.78
ATT787,STU0079,CRS017,45,44,97.78
ATT788,STU0079,CRS018,45,44,97.78
ATT789,STU0079,CRS019,45,44,97.78
ATT790,STU0079,CRS020,45,44,97.78
ATT791,STU0080,CRS011,45,36,80.0
ATT792,STU0080,CRS012,45,36,80.0
ATT793,STU0080,CRS013,45,36,80.0
ATT794,STU0080,CRS014,45,36,80.0
ATT795,STU0080,CRS015,45,36,80.0
ATT796,STU0080,CRS016,45,36,80.0
ATT797,STU0080,CRS017,45,36,80.0
ATT798,STU0080,CRS018,45,36,80.0
ATT799,STU0080,CRS019,45,36,80.0
ATT800,STU0080,CRS020,45,36,80.0
ATT801,STU0081,CRS011,45,34,75.56
ATT802,STU0081,CRS012,45,34,75.56
ATT803,STU0081,CRS013,45,34,75.56
ATT804,STU0081,CRS014,45,34,75.56
ATT805,STU0081,CRS015,45,34,75.56
ATT806,STU0081,CRS016,45,34,75.56
ATT807,STU0081,CRS017,45,34,75.56
ATT808,STU0081,CRS018,45,34,75.56
ATT809,STU0081,CRS019,45,34,75.56
ATT810,STU0081,CRS020,45,34,75.56
ATT811,STU0082,CRS011,45,43,95.56
ATT812,STU0082,CRS012,45,43,95.56
ATT813,STU0082,CRS013,45,43,95.56
ATT814,STU0082,CRS014,45,43,95.56
ATT815,STU0082,CRS015,45,43,95.56
ATT816,STU0082,CRS016,45,43,95.56
ATT817,STU0082,CRS017,45,43,95.56
ATT818,STU0082,CRS018,45,43,95.56
ATT819,STU0082,CRS019,45,43,95.56
ATT820,STU0082,CRS020,45,43,95.56
ATT821,STU0083,CRS011,45,40,88.89
ATT822,STU0083,CRS012,45,40,88.89
ATT823,STU0083,CRS013,45,40,88.89
ATT824,STU0083,CRS014,45,40,88.89
ATT825,STU0083,CRS015,45,40,88.89
ATT826,STU0083,CRS016,45,40,88.89
ATT827,STU0083,CRS017,45,40,88.89
ATT828,STU0083,CRS018,45,40,88.89
ATT829,STU0083,CRS019,45,40,88.89
ATT830,STU0083,CRS020,45,40,88.89
ATT831,STU0084,CRS011,45,37,82.22
ATT832,STU0084,CRS012,45,37,82.22
ATT833,STU0084,CRS013,45,37,82.22
ATT834,STU0084,CRS014,45,37,82.22
ATT835,STU0084,CRS015,45,37,82.22
ATT836,STU0084,CRS016,45,37,82.22
ATT837,STU0084,CRS017,45,37,82.22
ATT838,STU0084,CRS018,45,37,82.22
ATT839,STU0084,CRS019,45,37,82.22
ATT840,STU0084,CRS020,45,37,82.22
ATT841,STU0085,CRS011,45,38,84.44
ATT842,STU0085,CRS012,45,38,84.44
ATT843,STU0085,CRS013,45,38,84.44
ATT844,STU0085,CRS014,45,38,84.44
ATT845,STU0085,CRS015,45,38,84.44
ATT846,STU0085,CRS016,45,38,84.44
ATT847,STU0085,CRS017,45,38,84.44
ATT848,STU0085,CRS018,45,38,84.44
ATT849,STU0085,CRS019,45,38,84.44
ATT850,STU0085,CRS020,45,38,84.44
ATT851,STU0086,CRS011,45,34,75.56
ATT852,STU0086,CRS012,45,34,75.56
ATT853,STU0086,CRS013,45,34,75.56
ATT854,STU0086,CRS014,45,34,75.56
ATT855,STU0086,CRS015,45,34,75.56
ATT856,STU0086,CRS016,45,34,75.56
ATT857,STU0086,CRS017,45,34,75.56
ATT858,STU0086,CRS018,45,34,75.56
ATT859,STU0086,CRS019,45,34,75.56
ATT860,STU0086,CRS020,45,34,75.56
ATT861,STU0087,CRS011,45,37,82.22
ATT862,STU0087,CRS012,45,37,82.22
ATT863,STU0087,CRS013,45,37,82.22
ATT864,STU0087,CRS014,45,37,82.22
ATT865,STU0087,CRS015,45,37,82.22
ATT866,STU0087,CRS016,45,37,82.22
ATT867,STU0087,CRS017,45,37,82.22
ATT868,STU0087,CRS018,45,37,82.22
ATT869,STU0087,CRS019,45,37,82.22
ATT870,STU0087,CRS020,45,37,82.22
ATT871,STU0088,CRS011,45,36,80.0
ATT872,STU0088,CRS012,45,36,80.0
ATT873,STU0088,CRS013,45,36,80.0
ATT874,STU0088,CRS014,45,36,80.0
ATT875,STU0088,CRS015,45,36,80.0
ATT876,STU0088,CRS016,45,36,80.0
ATT877,STU0088,CRS017,45,36,80.0
ATT878,STU0088,CRS018,45,36,80.0
ATT879,STU0088,CRS019,45,36,80.0
ATT880,STU0088,CRS020,45,36,80.0
ATT881,STU0089,CRS011,45,44,97.78
ATT882,STU0089,CRS012,45,44,97.78
ATT883,STU0089,CRS013,45,44,97.78
ATT884,STU0089,CRS014,45,44,97.78
ATT885,STU0089,CRS015,45,44,97.78
ATT886,STU0089,CRS016,45,44,97.78
ATT887,STU0089,CRS017,45,44,97.78
ATT888,STU0089,CRS018,45,44,97.78
ATT889,STU0089,CRS019,45,44,97.78
ATT890,STU0089,CRS020,45,44,97.78
ATT891,STU0090,CRS011,45,39,86.67
ATT892,STU0090,CRS012,45,39,86.67
ATT893,STU0090,CRS013,45,39,86.67
ATT894,STU0090,CRS014,45,39,86.67
ATT895,STU0090,CRS015,45,39,86.67
ATT896,STU0090,CRS016,45,39,86.67
ATT897,STU0090,CRS017,45,39,86.67
ATT898,STU0090,CRS018,45,39,86.67
ATT899,STU0090,CRS019,45,39,86.67
ATT900,STU0090,CRS020,45,39,86.67
ATT901,STU0091,CRS011,45,43,95.56
ATT902,STU0091,CRS012,45,43,95.56
ATT903,STU0091,CRS013,45,43,95.56
ATT904,STU0091,CRS014,45,43,95.56
ATT905,STU0091,CRS015,45,43,95.56
ATT906,STU0091,CRS016,45,43,95.56
ATT907,STU0091,CRS017,45,43,95.56
ATT908,STU0091,CRS018,45,43,95.56
ATT909,STU0091,CRS019,45,43,95.56
ATT910,STU0091,CRS020,45,43,95.56
ATT911,STU0092,CRS011,45,35,77.78
ATT912,STU0092,CRS012,45,35,77.78
ATT913,STU0092,CRS013,45,35,77.78
ATT914,STU0092,CRS014,45,35,77.78
ATT915,STU0092,CRS015,45,35,77.78
ATT916,STU0092,CRS016,45,35,77.78
ATT917,STU0092,CRS017,45,35,77.78
ATT918,STU0092,CRS018,45,35,77.78
ATT919,STU0092,CRS019,45,35,77.78
ATT920,STU0092,CRS020,45,35,77.78
ATT921,STU0093,CRS011,45,43,95.56
ATT922,STU0093,CRS012,45,43,95.56
ATT923,STU0093,CRS013,45,43,95.56
ATT924,STU0093,CRS014,45,43,95.56
ATT925,STU0093,CRS015,45,43,95.56
ATT926,STU0093,CRS016,45,43,95.56
ATT927,STU0093,CRS017,45,43,95.56
ATT928,STU0093,CRS018,45,43,95.56
ATT929,STU0093,CRS019,45,43,95.56
ATT930,STU0093,CRS020,45,43,95.56
ATT931,STU0094,CRS011,45,40,88.89
ATT932,STU0094,CRS012,45,40,88.89
ATT933,STU0094,CRS013,45,40,88.89
ATT934,STU0094,CRS014,45,40,88.89
ATT935,STU0094,CRS015,45,40,88.89
ATT936,STU0094,CRS016,45,40,88.89
ATT937,STU0094,CRS017,45,40,88.89
ATT938,STU0094,CRS018,45,40,88.89
ATT939,STU0094,CRS019,45,40,88.89
ATT940,STU0094,CRS020,45,40,88.89
ATT941,STU0095,CRS011,45,37,82.22
ATT942,STU0095,CRS012,45,37,82.22
ATT943,STU0095,CRS013,45,37,82.22
ATT944,STU0095,CRS014,45,37,82.22
ATT945,STU0095,CRS015,45,37,82.22
ATT946,STU0095,CRS016,45,37,82.22
ATT947,STU0095,CRS017,45,37,82.22
ATT948,STU0095,CRS018,45,37,82.22
ATT949,STU0095,CRS019,45,37,82.22
ATT950,STU0095,CRS020,45,37,82.22
ATT951,STU0096,CRS011,45,43,95.56
ATT952,STU0096,CRS012,45,43,95.56
ATT953,STU0096,CRS013,45,43,95.56
ATT954,STU0096,CRS014,45,43,95.56
ATT955,STU0096,CRS015,45,43,95.56
ATT956,STU0096,CRS016,45,43,95.56
ATT957,STU0096,CRS017,45,43,95.56
ATT958,STU0096,CRS018,45,43,95.56
ATT959,STU0096,CRS019,45,43,95.56
ATT960,STU0096,CRS020,45,43,95.56
ATT961,STU0097,CRS011,45,34,75.56
ATT962,STU0097,CRS012,45,34,75.56
ATT963,STU0097,CRS013,45,34,75.56
ATT964,STU0097,CRS014,45,34,75.56
ATT965,STU0097,CRS015,45,34,75.56
ATT966,STU0097,CRS016,45,34,75.56
ATT967,STU0097,CRS017,45,34,75.56
ATT968,STU0097,CRS018,45,34,75.56
ATT969,STU0097,CRS019,45,34,75.56
ATT970,STU0097,CRS020,45,34,75.56
ATT971,STU0098,CRS011,45,37,82.22
ATT972,STU0098,CRS012,45,37,82.22
ATT973,STU0098,CRS013,45,37,82.22
ATT974,STU0098,CRS014,45,37,82.22
ATT975,STU0098,CRS015,45,37,82.22
ATT976,STU0098,CRS016,45,37,82.22
ATT977,STU0098,CRS017,45,37,82.22
ATT978,STU0098,CRS018,45,37,82.22
ATT979,STU0098,CRS019,45,37,82.22
ATT980,STU0098,CRS020,45,37,82.22
ATT981,STU0099,CRS011,45,41,91.11
ATT982,STU0099,CRS012,45,41,91.11
ATT983,STU0099,CRS013,45,41,91.11
ATT984,STU0099,CRS014,45,41,91.11
ATT985,STU0099,CRS015,45,41,91.11
ATT986,STU0099,CRS016,45,41,91.11
ATT987,STU0099,CRS017,45,41,91.11
ATT988,STU0099,CRS018,45,41,91.11
ATT989,STU0099,CRS019,45,41,91.11
ATT990,STU0099,CRS020,45,41,91.11
ATT991,STU0100,CRS011,45,35,77.78
ATT992,STU0100,CRS012,45,35,77.78
ATT993,STU0100,CRS013,45,35,77.78
ATT994,STU0100,CRS014,45,35,77.78
ATT995,STU0100,CRS015,45,35,77.78
ATT996,STU0100,CRS016,45,35,77.78
ATT997,STU0100,CRS017,45,35,77.78
ATT998,STU0100,CRS018,45,35,77.78
ATT999,STU0100,CRS019,45,35,77.78
ATT1000,STU0100,CRS020,45,35,77.78
ATT1001,STU0101,CRS011,45,42,93.33
ATT1002,STU0101,CRS012,45,42,93.33
ATT1003,STU0101,CRS013,45,42,93.33
ATT1004,STU0101,CRS014,45,42,93.33
ATT1005,STU0101,CRS015,45,42,93.33
ATT1006,STU0101,CRS016,45,42,93.33
ATT1007,STU0101,CRS017,45,42,93.33
ATT1008,STU0101,CRS018,45,42,93.33
ATT1009,STU0101,CRS019,45,42,93.33
ATT1010,STU0101,CRS020,45,42,93.33
ATT1011,STU0102,CRS011,45,44,97.78
ATT1012,STU0102,CRS012,45,44,97.78
ATT1013,STU0102,CRS013,45,44,97.78
ATT1014,STU0102,CRS014,45,44,97.78
ATT1015,STU0102,CRS015,45,44,97.78
ATT1016,STU0102,CRS016,45,44,97.78
ATT1017,STU0102,CRS017,45,44,97.78
ATT1018,STU0102,CRS018,45,44,97.78
ATT1019,STU0102,CRS019,45,44,97.78
ATT1020,STU0102,CRS020,45,44,97.78
ATT1021,STU0103,CRS011,45,41,91.11
ATT1022,STU0103,CRS012,45,41,91.11
ATT1023,STU0103,CRS013,45,41,91.11
ATT1024,STU0103,CRS014,45,41,91.11
ATT1025,STU0103,CRS015,45,41,91.11
ATT1026,STU0103,CRS016,45,41,91.11
ATT1027,STU0103,CRS017,45,41,91.11
ATT1028,STU0103,CRS018,45,41,91.11
ATT1029,STU0103,CRS019,45,41,91.11
ATT1030,STU0103,CRS020,45,41,91.11
ATT1031,STU0104,CRS011,45,41,91.11
ATT1032,STU0104,CRS012,45,41,91.11
ATT1033,STU0104,CRS013,45,41,91.11
ATT1034,STU0104,CRS014,45,41,91.11
ATT1035,STU0104,CRS015,45,41,91.11
ATT1036,STU0104,CRS016,45,41,91.11
ATT1037,STU0104,CRS017,45,41,91.11
ATT1038,STU0104,CRS018,45,41,91.11
ATT1039,STU0104,CRS019,45,41,91.11
ATT1040,STU0104,CRS020,45,41,91.11
ATT1041,STU0105,CRS011,45,41,91.11
ATT1042,STU0105,CRS012,45,41,91.11
ATT1043,STU0105,CRS013,45,41,91.11
ATT1044,STU0105,CRS014,45,41,91.11
ATT1045,STU0105,CRS015,45,41,91.11
ATT1046,STU0105,CRS016,45,41,91.11
ATT1047,STU0105,CRS017,45,41,91.11
ATT1048,STU0105,CRS018,45,41,91.11
ATT1049,STU0105,CRS019,45,41,91.11
ATT1050,STU0105,CRS020,45,41,91.11
ATT1051,STU0106,CRS011,45,37,82.22
ATT1052,STU0106,CRS012,45,37,82.22
ATT1053,STU0106,CRS013,45,37,82.22
ATT1054,STU0106,CRS014,45,37,82.22
ATT1055,STU0106,CRS015,45,37,82.22
ATT1056,STU0106,CRS016,45,37,82.22
ATT1057,STU0106,CRS017,45,37,82.22
ATT1058,STU0106,CRS018,45,37,82.22
ATT1059,STU0106,CRS019,45,37,82.22
ATT1060,STU0106,CRS020,45,37,82.22
ATT1061,STU0107,CRS011,45,35,77.78
ATT1062,STU0107,CRS012,45,35,77.78
ATT1063,STU0107,CRS013,45,35,77.78
ATT1064,STU0107,CRS014,45,35,77.78
ATT1065,STU0107,CRS015,45,35,77.78
ATT1066,STU0107,CRS016,45,35,77.78
ATT1067,STU0107,CRS017,45,35,77.78
ATT1068,STU0107,CRS018,45,35,77.78
ATT1069,STU0107,CRS019,45,35,77.78
ATT1070,STU0107,CRS020,45,35,77.78
ATT1071,STU0108,CRS011,45,42,93.33
ATT1072,STU0108,CRS012,45,42,93.33
ATT1073,STU0108,CRS013,45,42,93.33
ATT1074,STU0108,CRS014,45,42,93.33
ATT1075,STU0108,CRS015,45,42,93.33
ATT1076,STU0108,CRS016,45,42,93.33
ATT1077,STU0108,CRS017,45,42,93.33
ATT1078,STU0108,CRS018,45,42,93.33
ATT1079,STU0108,CRS019,45,42,93.33
ATT1080,STU0108,CRS020,45,42,93.33
ATT1081,STU0109,CRS011,45,41,91.11
ATT1082,STU0109,CRS012,45,41,91.11
ATT1083,STU0109,CRS013,45,41,91.11
ATT1084,STU0109,CRS014,45,41,91.11
ATT1085,STU0109,CRS015,45,41,91.11
ATT1086,STU0109,CRS016,45,41,91.11
ATT1087,STU0109,CRS017,45,41,91.11
ATT1088,STU0109,CRS018,45,41,91.11
ATT1089,STU0109,CRS019,45,41,91.11
ATT1090,STU0109,CRS020,45,41,91.11
ATT1091,STU0110,CRS011,45,43,95.56
ATT1092,STU0110,CRS012,45,43,95.56
ATT1093,STU0110,CRS013,45,43,95.56
ATT1094,STU0110,CRS014,45,43,95.56
ATT1095,STU0110,CRS015,45,43,95.56
ATT1096,STU0110,CRS016,45,43,95.56
ATT1097,STU0110,CRS017,45,43,95.56
ATT1098,STU0110,CRS018,45,43,95.56
ATT1099,STU0110,CRS019,45,43,95.56
ATT1100,STU0110,CRS020,45,43,95.56
ATT1101,STU0111,CRS011,45,35,77.78
ATT1102,STU0111,CRS012,45,35,77.78
ATT1103,STU0111,CRS013,45,35,77.78
ATT1104,STU0111,CRS014,45,35,77.78
ATT1105,STU0111,CRS015,45,35,77.78
ATT1106,STU0111,CRS016,45,35,77.78
ATT1107,STU0111,CRS017,45,35,77.78
ATT1108,STU0111,CRS018,45,35,77.78
ATT1109,STU0111,CRS019,45,35,77.78
ATT1110,STU0111,CRS020,45,35,77.78
ATT1111,STU0112,CRS011,45,43,95.56
ATT1112,STU0112,CRS012,45,43,95.56
ATT1113,STU0112,CRS013,45,43,95.56
ATT1114,STU0112,CRS014,45,43,95.56
ATT1115,STU0112,CRS015,45,43,95.56
ATT1116,STU0112,CRS016,45,43,95.56
ATT1117,STU0112,CRS017,45,43,95.56
ATT1118,STU0112,CRS018,45,43,95.56
ATT1119,STU0112,CRS019,45,43,95.56
ATT1120,STU0112,CRS020,45,43,95.56
ATT1121,STU0113,CRS011,45,37,82.22
ATT1122,STU0113,CRS012,45,37,82.22
ATT1123,STU0113,CRS013,45,37,82.22
ATT1124,STU0113,CRS014,45,37,82.22
ATT1125,STU0113,CRS015,45,37,82.22
ATT1126,STU0113,CRS016,45,37,82.22
ATT1127,STU0113,CRS017,45,37,82.22
ATT1128,STU0113,CRS018,45,37,82.22
ATT1129,STU0113,CRS019,45,37,82.22
ATT1130,STU0113,CRS020,45,37,82.22
ATT1131,STU0114,CRS011,45,39,86.67
ATT1132,STU0114,CRS012,45,39,86.67
ATT1133,STU0114,CRS013,45,39,86.67
ATT1134,STU0114,CRS014,45,39,86.67
ATT1135,STU0114,CRS015,45,39,86.67
ATT1136,STU0114,CRS016,45,39,86.67
ATT1137,STU0114,CRS017,45,39,86.67
ATT1138,STU0114,CRS018,45,39,86.67
ATT1139,STU0114,CRS019,45,39,86.67
ATT1140,STU0114,CRS020,45,39,86.67
ATT1141,STU0115,CRS011,45,40,88.89
ATT1142,STU0115,CRS012,45,40,88.89
ATT1143,STU0115,CRS013,45,40,88.89
ATT1144,STU0115,CRS014,45,40,88.89
ATT1145,STU0115,CRS015,45,40,88.89
ATT1146,STU0115,CRS016,45,40,88.89
ATT1147,STU0115,CRS017,45,40,88.89
ATT1148,STU0115,CRS018,45,40,88.89
ATT1149,STU0115,CRS019,45,40,88.89
ATT1150,STU0115,CRS020,45,40,88.89
ATT1151,STU0116,CRS011,45,38,84.44
ATT1152,STU0116,CRS012,45,38,84.44
ATT1153,STU0116,CRS013,45,38,84.44
ATT1154,STU0116,CRS014,45,38,84.44
ATT1155,STU0116,CRS015,45,38,84.44
ATT1156,STU0116,CRS016,45,38,84.44
ATT1157,STU0116,CRS017,45,38,84.44
ATT1158,STU0116,CRS018,45,38,84.44
ATT1159,STU0116,CRS019,45,38,84.44
ATT1160,STU0116,CRS020,45,38,84.44
ATT1161,STU0117,CRS011,45,37,82.22
ATT1162,STU0117,CRS012,45,37,82.22
ATT1163,STU0117,CRS013,45,37,82.22
ATT1164,STU0117,CRS014,45,37,82.22
ATT1165,STU0117,CRS015,45,37,82.22
ATT1166,STU0117,CRS016,45,37,82.22
ATT1167,STU0117,CRS017,45,37,82.22
ATT1168,STU0117,CRS018,45,37,82.22
ATT1169,STU0117,CRS019,45,37,82.22
ATT1170,STU0117,CRS020,45,37,82.22
ATT1171,STU0118,CRS011,45,34,75.56
ATT1172,STU0118,CRS012,45,34,75.56
ATT1173,STU0118,CRS013,45,34,75.56
ATT1174,STU0118,CRS014,45,34,75.56
ATT1175,STU0118,CRS015,45,34,75.56
ATT1176,STU0118,CRS016,45,34,75.56
ATT1177,STU0118,CRS017,45,34,75.56
ATT1178,STU0118,CRS018,45,34,75.56
ATT1179,STU0118,CRS019,45,34,75.56
ATT1180,STU0118,CRS020,45,34,75.56
ATT1181,STU0119,CRS011,45,36,80.0
ATT1182,STU0119,CRS012,45,36,80.0
ATT1183,STU0119,CRS013,45,36,80.0
ATT1184,STU0119,CRS014,45,36,80.0
ATT1185,STU0119,CRS015,45,36,80.0
ATT1186,STU0119,CRS016,45,36,80.0
ATT1187,STU0119,CRS017,45,36,80.0
ATT1188,STU0119,CRS018,45,36,80.0
ATT1189,STU0119,CRS019,45,36,80.0
ATT1190,STU0119,CRS020,45,36,80.0
ATT1191,STU0120,CRS011,45,43,95.56
ATT1192,STU0120,CRS012,45,43,95.56
ATT1193,STU0120,CRS013,45,43,95.56
ATT1194,STU0120,CRS014,45,43,95.56
ATT1195,STU0120,CRS015,45,43,95.56
ATT1196,STU0120,CRS016,45,43,95.56
ATT1197,STU0120,CRS017,45,43,95.56
ATT1198,STU0120,CRS018,45,43,95.56
ATT1199,STU0120,CRS019,45,43,95.56
ATT1200,STU0120,CRS020,45,43,95.56
ATT1201,STU0121,CRS021,45,41,91.11
