Fee_ID,Student_ID,Semester,Tuition_Fee,Library_Fee,Exam_Fee,Total_Fee,Amount_Paid,Balance,Status
FEE408,STU0051,8,90000,3000,2500,95500,95500,0,Paid
FEE409,STU0052,1,90000,3000,2500,95500,95500,0,Paid
FEE410,STU0052,2,90000,3000,2500,95500,95500,0,Paid
FEE411,STU0052,3,90000,3000,2500,95500,95500,0,Paid
FEE412,STU0052,4,90000,3000,2500,95500,0,95500,Pending
FEE413,STU0052,5,90000,3000,2500,95500,95500,0,Paid
FEE414,STU0052,6,90000,3000,2500,95500,65770,29730,Partially Paid
FEE415,STU0052,7,90000,3000,2500,95500,53395,42105,Partially Paid
FEE416,STU0052,8,90000,3000,2500,95500,56344,39156,Partially Paid
FEE417,STU0053,1,90000,3000,2500,95500,95500,0,Paid
FEE418,STU0053,2,90000,3000,2500,95500,95500,0,Paid
FEE419,STU0053,3,90000,3000,2500,95500,95500,0,Paid
FEE420,STU0053,4,90000,3000,2500,95500,84831,10669,Partially Paid
FEE421,STU0053,5,90000,3000,2500,95500,89741,5759,Partially Paid
FEE422,STU0053,6,90000,3000,2500,95500,95500,0,Paid
FEE423,STU0053,7,90000,3000,2500,95500,84995,10505,Partially Paid
FEE424,STU0053,8,90000,3000,2500,95500,95500,0,Paid
FEE425,STU0054,1,90000,3000,2500,95500,95500,0,Paid
FEE426,STU0054,2,90000,3000,2500,95500,0,95500,Pending
FEE427,STU0054,3,90000,3000,2500,95500,87220,8280,Partially Paid
FEE428,STU0054,4,90000,3000,2500,95500,86590,8910,Partially Paid
FEE429,STU0054,5,90000,3000,2500,95500,87231,8269,Partially Paid
FEE430,STU0054,6,90000,3000,2500,95500,95500,0,Paid
FEE431,STU0054,7,90000,3000,2500,95500,95500,0,Paid
FEE432,STU0054,8,90000,3000,2500,95500,95500,0,Paid
FEE433,STU0055,1,90000,3000,2500,95500,95500,0,Paid
FEE434,STU0055,2,90000,3000,2500,95500,95500,0,Paid
FEE435,STU0055,3,90000,3000,2500,95500,95500,0,Paid
FEE436,STU0055,4,90000,3000,2500,95500,95500,0,Paid
FEE437,STU0055,5,90000,3000,2500,95500,95500,0,Paid
FEE438,STU0055,6,90000,3000,2500,95500,95500,0,Paid
FEE439,STU0055,7,90000,3000,2500,95500,95500,0,Paid
FEE440,STU0055,8,90000,3000,2500,95500,95500,0,Paid
FEE441,STU0056,1,90000,3000,2500,95500,95500,0,Paid
FEE442,STU0056,2,90000,3000,2500,95500,0,95500,Pending
FEE443,STU0056,3,90000,3000,2500,95500,88275,7225,Partially Paid
FEE444,STU0056,4,90000,3000,2500,95500,95500,0,Paid
FEE445,STU0056,5,90000,3000,2500,95500,95500,0,Paid
FEE446,STU0056,6,90000,3000,2500,95500,0,95500,Pending
FEE447,STU0056,7,90000,3000,2500,95500,93334,2166,Partially Paid
FEE448,STU0056,8,90000,3000,2500,95500,50597,44903,Partially Paid
FEE449,STU0057,1,90000,3000,2500,95500,0,95500,Pending
FEE450,STU0057,2,90000,3000,2500,95500,95500,0,Paid
FEE451,STU0057,3,90000,3000,2500,95500,95500,0,Paid
FEE452,STU0057,4,90000,3000,2500,95500,95500,0,Paid
FEE453,STU0057,5,90000,3000,2500,95500,95500,0,Paid
FEE454,STU0057,6,90000,3000,2500,95500,0,95500,Pending
FEE455,STU0057,7,90000,3000,2500,95500,95500,0,Paid
FEE456,STU0057,8,90000,3000,2500,95500,66169,29331,Partially Paid
FEE457,STU0058,1,90000,3000,2500,95500,95500,0,Paid
FEE458,STU0058,2,90000,3000,2500,95500,95500,0,Paid
FEE459,STU0058,3,90000,3000,2500,95500,95500,0,Paid
FEE460,STU0058,4,90000,3000,2500,95500,95500,0,Paid
FEE461,STU0058,5,90000,3000,2500,95500,95500,0,Paid
FEE462,STU0058,6,90000,3000,2500,95500,95500,0,Paid
FEE463,STU0058,7,90000,3000,2500,95500,95500,0,Paid
FEE464,STU0058,8,90000,3000,2500,95500,95500,0,Paid
FEE465,STU0059,1,90000,3000,2500,95500,0,95500,Pending
FEE466,STU0059,2,90000,3000,2500,95500,95500,0,Paid
FEE467,STU0059,3,90000,3000,2500,95500,78700,16800,Partially Paid
FEE468,STU0059,4,90000,3000,2500,95500,95500,0,Paid
FEE469,STU0059,5,90000,3000,2500,95500,95500,0,Paid
FEE470,STU0059,6,90000,3000,2500,95500,93392,2108,Partially Paid
FEE471,STU0059,7,90000,3000,2500,95500,59087,36413,Partially Paid
FEE472,STU0059,8,90000,3000,2500,95500,95500,0,Paid
FEE473,STU0060,1,90000,3000,2500,95500,95500,0,Paid
FEE474,STU0060,2,90000,3000,2500,95500,95500,0,Paid
FEE475,STU0060,3,90000,3000,2500,95500,95500,0,Paid
FEE476,STU0060,4,90000,3000,2500,95500,86614,8886,Partially Paid
FEE477,STU0060,5,90000,3000,2500,95500,74950,20550,Partially Paid
FEE478,STU0060,6,90000,3000,2500,95500,80429,15071,Partially Paid
FEE479,STU0060,7,90000,3000,2500,95500,93103,2397,Partially Paid
FEE480,STU0060,8,90000,3000,2500,95500,95500,0,Paid
FEE481,STU0061,1,90000,3000,2500,95500,95500,0,Paid
FEE482,STU0061,2,90000,3000,2500,95500,95500,0,Paid
FEE483,STU0061,3,90000,3000,2500,95500,95500,0,Paid
FEE484,STU0061,4,90000,3000,2500,95500,53632,41868,Partially Paid
FEE485,STU0061,5,90000,3000,2500,95500,95500,0,Paid
FEE486,STU0061,6,90000,3000,2500,95500,0,95500,Pending
FEE487,STU0061,7,90000,3000,2500,95500,95500,0,Paid
FEE488,STU0061,8,90000,3000,2500,95500,95500,0,Paid
FEE489,STU0062,1,90000,3000,2500,95500,59703,35797,Partially Paid
FEE490,STU0062,2,90000,3000,2500,95500,95500,0,Paid
FEE491,STU0062,3,90000,3000,2500,95500,83888,11612,Partially Paid
FEE492,STU0062,4,90000,3000,2500,95500,95500,0,Paid
FEE493,STU0062,5,90000,3000,2500,95500,86878,8622,Partially Paid
FEE494,STU0062,6,90000,3000,2500,95500,95500,0,Paid
FEE495,STU0062,7,90000,3000,2500,95500,95500,0,Paid
FEE496,STU0062,8,90000,3000,2500,95500,80719,14781,Partially Paid
FEE497,STU0063,1,90000,3000,2500,95500,63087,32413,Partially Paid
FEE498,STU0063,2,90000,3000,2500,95500,81484,14016,Partially Paid
FEE499,STU0063,3,90000,3000,2500,95500,95500,0,Paid
FEE500,STU0063,4,90000,3000,2500,95500,95500,0,Paid
FEE501,STU0063,5,90000,3000,2500,95500,95500,0,Paid
FEE502,STU0063,6,90000,3000,2500,95500,95500,0,Paid
FEE503,STU0063,7,90000,3000,2500,95500,82701,12799,Partially Paid
FEE504,STU0063,8,90000,3000,2500,95500,95500,0,Paid
FEE505,STU0064,1,90000,3000,2500,95500,95500,0,Paid
FEE506,STU0064,2,90000,3000,2500,95500,0,95500,Pending
FEE507,STU0064,3,90000,3000,2500,95500,95500,0,Paid
FEE508,STU0064,4,90000,3000,2500,95500,95500,0,Paid
FEE509,STU0064,5,90000,3000,2500,95500,55602,39898,Partially Paid
FEE510,STU0064,6,90000,3000,2500,95500,88932,6568,Partially Paid
FEE511,STU0064,7,90000,3000,2500,95500,95500,0,Paid
FEE512,STU0064,8,90000,3000,2500,95500,95500,0,Paid
FEE513,STU0065,1,90000,3000,2500,95500,65363,30137,Partially Paid
FEE514,STU0065,2,90000,3000,2500,95500,95500,0,Paid
FEE515,STU0065,3,90000,3000,2500,95500,0,95500,Pending
FEE516,STU0065,4,90000,3000,2500,95500,82090,13410,Partially Paid
FEE517,STU0065,5,90000,3000,2500,95500,70110,25390,Partially Paid
FEE518,STU0065,6,90000,3000,2500,95500,84578,10922,Partially Paid
FEE519,STU0065,7,90000,3000,2500,95500,76454,19046,Partially Paid
FEE520,STU0065,8,90000,3000,2500,95500,95500,0,Paid
FEE521,STU0066,1,90000,3000,2500,95500,95500,0,Paid
FEE522,STU0066,2,90000,3000,2500,95500,95500,0,Paid
FEE523,STU0066,3,90000,3000,2500,95500,48501,46999,Partially Paid
FEE524,STU0066,4,90000,3000,2500,95500,95500,0,Paid
FEE525,STU0066,5,90000,3000,2500,95500,0,95500,Pending
FEE526,STU0066,6,90000,3000,2500,95500,95500,0,Paid
FEE527,STU0066,7,90000,3000,2500,95500,0,95500,Pending
FEE528,STU0066,8,90000,3000,2500,95500,95500,0,Paid
FEE529,STU0067,1,90000,3000,2500,95500,95500,0,Paid
FEE530,STU0067,2,90000,3000,2500,95500,49487,46013,Partially Paid
FEE531,STU0067,3,90000,3000,2500,95500,95500,0,Paid
FEE532,STU0067,4,90000,3000,2500,95500,95500,0,Paid
FEE533,STU0067,5,90000,3000,2500,95500,77231,18269,Partially Paid
FEE534,STU0067,6,90000,3000,2500,95500,95500,0,Paid
FEE535,STU0067,7,90000,3000,2500,95500,0,95500,Pending
FEE536,STU0067,8,90000,3000,2500,95500,95500,0,Paid
FEE537,STU0068,1,90000,3000,2500,95500,95500,0,Paid
FEE538,STU0068,2,90000,3000,2500,95500,95500,0,Paid
FEE539,STU0068,3,90000,3000,2500,95500,95500,0,Paid
FEE540,STU0068,4,90000,3000,2500,95500,48451,47049,Partially Paid
FEE541,STU0068,5,90000,3000,2500,95500,95500,0,Paid
FEE542,STU0068,6,90000,3000,2500,95500,95500,0,Paid
FEE543,STU0068,7,90000,3000,2500,95500,95500,0,Paid
FEE544,STU0068,8,90000,3000,2500,95500,95500,0,Paid
FEE545,STU0069,1,90000,3000,2500,95500,95500,0,Paid
FEE546,STU0069,2,90000,3000,2500,95500,0,95500,Pending
FEE547,STU0069,3,90000,3000,2500,95500,95500,0,Paid
FEE548,STU0069,4,90000,3000,2500,95500,95500,0,Paid
FEE549,STU0069,5,90000,3000,2500,95500,95500,0,Paid
FEE550,STU0069,6,90000,3000,2500,95500,0,95500,Pending
FEE551,STU0069,7,90000,3000,2500,95500,83028,12472,Partially Paid
FEE552,STU0069,8,90000,3000,2500,95500,95500,0,Paid
FEE553,STU0070,1,90000,3000,2500,95500,95500,0,Paid
FEE554,STU0070,2,90000,3000,2500,95500,48020,47480,Partially Paid
FEE555,STU0070,3,90000,3000,2500,95500,83068,12432,Partially Paid
FEE556,STU0070,4,90000,3000,2500,95500,91550,3950,Partially Paid
FEE557,STU0070,5,90000,3000,2500,95500,95500,0,Paid
FEE558,STU0070,6,90000,3000,2500,95500,95500,0,Paid
FEE559,STU0070,7,90000,3000,2500,95500,95500,0,Paid
FEE560,STU0070,8,90000,3000,2500,95500,95500,0,Paid
FEE561,STU0071,1,90000,3000,2500,95500,95500,0,Paid
FEE562,STU0071,2,90000,3000,2500,95500,95500,0,Paid
FEE563,STU0071,3,90000,3000,2500,95500,95500,0,Paid
FEE564,STU0071,4,90000,3000,2500,95500,95500,0,Paid
FEE565,STU0071,5,90000,3000,2500,95500,95500,0,Paid
FEE566,STU0071,6,90000,3000,2500,95500,95500,0,Paid
FEE567,STU0071,7,90000,3000,2500,95500,95500,0,Paid
FEE568,STU0071,8,90000,3000,2500,95500,95500,0,Paid
FEE569,STU0072,1,90000,3000,2500,95500,95500,0,Paid
FEE570,STU0072,2,90000,3000,2500,95500,95500,0,Paid
FEE571,STU0072,3,90000,3000,2500,95500,95500,0,Paid
FEE572,STU0072,4,90000,3000,2500,95500,95500,0,Paid
FEE573,STU0072,5,90000,3000,2500,95500,95500,0,Paid
FEE574,STU0072,6,90000,3000,2500,95500,0,95500,Pending
FEE575,STU0072,7,90000,3000,2500,95500,95500,0,Paid
FEE576,STU0072,8,90000,3000,2500,95500,72472,23028,Partially Paid
FEE577,STU0073,1,90000,3000,2500,95500,95500,0,Paid
FEE578,STU0073,2,90000,3000,2500,95500,95500,0,Paid
FEE579,STU0073,3,90000,3000,2500,95500,95500,0,Paid
FEE580,STU0073,4,90000,3000,2500,95500,95500,0,Paid
FEE581,STU0073,5,90000,3000,2500,95500,95500,0,Paid
FEE582,STU0073,6,90000,3000,2500,95500,95500,0,Paid
FEE583,STU0073,7,90000,3000,2500,95500,95500,0,Paid
FEE584,STU0073,8,90000,3000,2500,95500,0,95500,Pending
FEE585,STU0074,1,90000,3000,2500,95500,95500,0,Paid
FEE586,STU0074,2,90000,3000,2500,95500,95500,0,Paid
FEE587,STU0074,3,90000,3000,2500,95500,61543,33957,Partially Paid
FEE588,STU0074,4,90000,3000,2500,95500,72655,22845,Partially Paid
FEE589,STU0074,5,90000,3000,2500,95500,95500,0,Paid
FEE590,STU0074,6,90000,3000,2500,95500,95500,0,Paid
FEE591,STU0074,7,90000,3000,2500,95500,95500,0,Paid
FEE592,STU0074,8,90000,3000,2500,95500,95500,0,Paid
FEE593,STU0075,1,90000,3000,2500,95500,95500,0,Paid
FEE594,STU0075,2,90000,3000,2500,95500,95500,0,Paid
FEE595,STU0075,3,90000,3000,2500,95500,52271,43229,Partially Paid
FEE596,STU0075,4,90000,3000,2500,95500,61246,34254,Partially Paid
FEE597,STU0075,5,90000,3000,2500,95500,54810,40690,Partially Paid
FEE598,STU0075,6,90000,3000,2500,95500,95500,0,Paid
FEE599,STU0075,7,90000,3000,2500,95500,95500,0,Paid
FEE600,STU0075,8,90000,3000,2500,95500,95500,0,Paid
FEE601,STU0076,1,90000,3000,2500,95500,64806,30694,Partially Paid
FEE602,STU0076,2,90000,3000,2500,95500,0,95500,Pending
FEE603,STU0076,3,90000,3000,2500,95500,0,95500,Pending
FEE604,STU0076,4,90000,3000,2500,95500,95500,0,Paid
FEE605,STU0076,5,90000,3000,2500,95500,95500,0,Paid
FEE606,STU0076,6,90000,3000,2500,95500,48792,46708,Partially Paid
FEE607,STU0076,7,90000,3000,2500,95500,95500,0,Paid
FEE608,STU0076,8,90000,3000,2500,95500,92121,3379,Partially Paid
FEE609,STU0077,1,90000,3000,2500,95500,78207,17293,Partially Paid
FEE610,STU0077,2,90000,3000,2500,95500,95500,0,Paid
FEE611,STU0077,3,90000,3000,2500,95500,95500,0,Paid
FEE612,STU0077,4,90000,3000,2500,95500,95500,0,Paid
FEE613,STU0077,5,90000,3000,2500,95500,95500,0,Paid
FEE614,STU0077,6,90000,3000,2500,95500,95500,0,Paid
FEE615,STU0077,7,90000,3000,2500,95500,95500,0,Paid
FEE616,STU0077,8,90000,3000,2500,95500,95500,0,Paid
FEE617,STU0078,1,90000,3000,2500,95500,95500,0,Paid
FEE618,STU0078,2,90000,3000,2500,95500,95500,0,Paid
FEE619,STU0078,3,90000,3000,2500,95500,95500,0,Paid
FEE620,STU0078,4,90000,3000,2500,95500,95500,0,Paid
FEE621,STU0078,5,90000,3000,2500,95500,56905,38595,Partially Paid
FEE622,STU0078,6,90000,3000,2500,95500,78660,16840,Partially Paid
FEE623,STU0078,7,90000,3000,2500,95500,95500,0,Paid
FEE624,STU0078,8,90000,3000,2500,95500,95500,0,Paid
FEE625,STU0079,1,90000,3000,2500,95500,95500,0,Paid
FEE626,STU0079,2,90000,3000,2500,95500,93162,2338,Partially Paid
FEE627,STU0079,3,90000,3000,2500,95500,95500,0,Paid
FEE628,STU0079,4,90000,3000,2500,95500,95500,0,Paid
FEE629,STU0079,5,90000,3000,2500,95500,92021,3479,Partially Paid
FEE630,STU0079,6,90000,3000,2500,95500,95500,0,Paid
FEE631,STU0079,7,90000,3000,2500,95500,95500,0,Paid
FEE632,STU0079,8,90000,3000,2500,95500,95500,0,Paid
FEE633,STU0080,1,90000,3000,2500,95500,95500,0,Paid
FEE634,STU0080,2,90000,3000,2500,95500,95500,0,Paid
FEE635,STU0080,3,90000,3000,2500,95500,0,95500,Pending
FEE636,STU0080,4,90000,3000,2500,95500,95500,0,Paid
FEE637,STU0080,5,90000,3000,2500,95500,95500,0,Paid
FEE638,STU0080,6,90000,3000,2500,95500,95500,0,Paid
FEE639,STU0080,7,90000,3000,2500,95500,95500,0,Paid
FEE640,STU0080,8,90000,3000,2500,95500,63929,31571,Partially Paid
FEE641,STU0081,1,90000,3000,2500,95500,95500,0,Paid
FEE642,STU0081,2,90000,3000,2500,95500,95500,0,Paid
FEE643,STU0081,3,90000,3000,2500,95500,95500,0,Paid
FEE644,STU0081,4,90000,3000,2500,95500,95500,0,Paid
FEE645,STU0081,5,90000,3000,2500,95500,95500,0,Paid
FEE646,STU0081,6,90000,3000,2500,95500,0,95500,Pending
FEE647,STU0081,7,90000,3000,2500,95500,71190,24310,Partially Paid
FEE648,STU0081,8,90000,3000,2500,95500,95500,0,Paid
FEE649,STU0082,1,90000,3000,2500,95500,95500,0,Paid
FEE650,STU0082,2,90000,3000,2500,95500,50601,44899,Partially Paid
FEE651,STU0082,3,90000,3000,2500,95500,95500,0,Paid
FEE652,STU0082,4,90000,3000,2500,95500,66452,29048,Partially Paid
FEE653,STU0082,5,90000,3000,2500,95500,95500,0,Paid
FEE654,STU0082,6,90000,3000,2500,95500,95500,0,Paid
FEE655,STU0082,7,90000,3000,2500,95500,95500,0,Paid
FEE656,STU0082,8,90000,3000,2500,95500,89349,6151,Partially Paid
FEE657,STU0083,1,90000,3000,2500,95500,89678,5822,Partially Paid
FEE658,STU0083,2,90000,3000,2500,95500,95500,0,Paid
FEE659,STU0083,3,90000,3000,2500,95500,0,95500,Pending
FEE660,STU0083,4,90000,3000,2500,95500,95500,0,Paid
FEE661,STU0083,5,90000,3000,2500,95500,58071,37429,Partially Paid
FEE662,STU0083,6,90000,3000,2500,95500,95500,0,Paid
FEE663,STU0083,7,90000,3000,2500,95500,95500,0,Paid
FEE664,STU0083,8,90000,3000,2500,95500,95500,0,Paid
FEE665,STU0084,1,90000,3000,2500,95500,83241,12259,Partially Paid
FEE666,STU0084,2,90000,3000,2500,95500,0,95500,Pending
FEE667,STU0084,3,90000,3000,2500,95500,95500,0,Paid
FEE668,STU0084,4,90000,3000,2500,95500,95500,0,Paid
FEE669,STU0084,5,90000,3000,2500,95500,95500,0,Paid
FEE670,STU0084,6,90000,3000,2500,95500,95500,0,Paid
FEE671,STU0084,7,90000,3000,2500,95500,95500,0,Paid
FEE672,STU0084,8,90000,3000,2500,95500,95500,0,Paid
FEE673,STU0085,1,90000,3000,2500,95500,81286,14214,Partially Paid
FEE674,STU0085,2,90000,3000,2500,95500,66447,29053,Partially Paid
FEE675,STU0085,3,90000,3000,2500,95500,95500,0,Paid
FEE676,STU0085,4,90000,3000,2500,95500,95500,0,Paid
FEE677,STU0085,5,90000,3000,2500,95500,66143,29357,Partially Paid
FEE678,STU0085,6,90000,3000,2500,95500,95500,0,Paid
FEE679,STU0085,7,90000,3000,2500,95500,95500,0,Paid
FEE680,STU0085,8,90000,3000,2500,95500,95500,0,Paid
FEE681,STU0086,1,90000,3000,2500,95500,71253,24247,Partially Paid
FEE682,STU0086,2,90000,3000,2500,95500,95500,0,Paid
FEE683,STU0086,3,90000,3000,2500,95500,95500,0,Paid
FEE684,STU0086,4,90000,3000,2500,95500,95500,0,Paid
FEE685,STU0086,5,90000,3000,2500,95500,76336,19164,Partially Paid
FEE686,STU0086,6,90000,3000,2500,95500,0,95500,Pending
FEE687,STU0086,7,90000,3000,2500,95500,95500,0,Paid
FEE688,STU0086,8,90000,3000,2500,95500,74939,20561,Partially Paid
FEE689,STU0087,1,90000,3000,2500,95500,95500,0,Paid
FEE690,STU0087,2,90000,3000,2500,95500,95500,0,Paid
FEE691,STU0087,3,90000,3000,2500,95500,0,95500,Pending
FEE692,STU0087,4,90000,3000,2500,95500,95500,0,Paid
FEE693,STU0087,5,90000,3000,2500,95500,95500,0,Paid
FEE694,STU0087,6,90000,3000,2500,95500,95500,0,Paid
FEE695,STU0087,7,90000,3000,2500,95500,95500,0,Paid
FEE696,STU0087,8,90000,3000,2500,95500,95500,0,Paid
FEE697,STU0088,1,90000,3000,2500,95500,95500,0,Paid
FEE698,STU0088,2,90000,3000,2500,95500,95500,0,Paid
FEE699,STU0088,3,90000,3000,2500,95500,95500,0,Paid
FEE700,STU0088,4,90000,3000,2500,95500,95500,0,Paid
FEE701,STU0088,5,90000,3000,2500,95500,0,95500,Pending
FEE702,STU0088,6,90000,3000,2500,95500,95500,0,Paid
FEE703,STU0088,7,90000,3000,2500,95500,62096,33404,Partially Paid
FEE704,STU0088,8,90000,3000,2500,95500,88230,7270,Partially Paid
FEE705,STU0089,1,90000,3000,2500,95500,95500,0,Paid
FEE706,STU0089,2,90000,3000,2500,95500,95500,0,Paid
FEE707,STU0089,3,90000,3000,2500,95500,95500,0,Paid
FEE708,STU0089,4,90000,3000,2500,95500,65067,30433,Partially Paid
FEE709,STU0089,5,90000,3000,2500,95500,63119,32381,Partially Paid
FEE710,STU0089,6,90000,3000,2500,95500,95500,0,Paid
FEE711,STU0089,7,90000,3000,2500,95500,0,95500,Pending
FEE712,STU0089,8,90000,3000,2500,95500,95500,0,Paid
FEE713,STU0090,1,90000,3000,2500,95500,95500,0,Paid
FEE714,STU0090,2,90000,3000,2500,95500,0,95500,Pending
FEE715,STU0090,3,90000,3000,2500,95500,95500,0,Paid
FEE716,STU0090,4,90000,3000,2500,95500,95500,0,Paid
FEE717,STU0090,5,90000,3000,2500,95500,58189,37311,Partially Paid
FEE718,STU0090,6,90000,3000,2500,95500,95500,0,Paid
FEE719,STU0090,7,90000,3000,2500,95500,95500,0,Paid
FEE720,STU0090,8,90000,3000,2500,95500,95500,0,Paid
FEE721,STU0091,1,90000,3000,2500,95500,95500,0,Paid
FEE722,STU0091,2,90000,3000,2500,95500,95500,0,Paid
FEE723,STU0091,3,90000,3000,2500,95500,95500,0,Paid
FEE724,STU0091,4,90000,3000,2500,95500,95500,0,Paid
FEE725,STU0091,5,90000,3000,2500,95500,95500,0,Paid
FEE726,STU0091,6,90000,3000,2500,95500,95500,0,Paid
FEE727,STU0091,7,90000,3000,2500,95500,95500,0,Paid
FEE728,STU0091,8,90000,3000,2500,95500,95500,0,Paid
FEE729,STU0092,1,90000,3000,2500,95500,88028,7472,Partially Paid
FEE730,STU0092,2,90000,3000,2500,95500,95500,0,Paid
FEE731,STU0092,3,90000,3000,2500,95500,95500,0,Paid
FEE732,STU0092,4,90000,3000,2500,95500,95500,0,Paid
FEE733,STU0092,5,90000,3000,2500,95500,0,95500,Pending
FEE734,STU0092,6,90000,3000,2500,95500,95500,0,Paid
FEE735,STU0092,7,90000,3000,2500,95500,72042,23458,Partially Paid
FEE736,STU0092,8,90000,3000,2500,95500,95500,0,Paid
FEE737,STU0093,1,90000,3000,2500,95500,95500,0,Paid
FEE738,STU0093,2,90000,3000,2500,95500,59009,36491,Partially Paid
FEE739,STU0093,3,90000,3000,2500,95500,95500,0,Paid
FEE740,STU0093,4,90000,3000,2500,95500,87020,8480,Partially Paid
FEE741,STU0093,5,90000,3000,2500,95500,69607,25893,Partially Paid
FEE742,STU0093,6,90000,3000,2500,95500,95500,0,Paid
FEE743,STU0093,7,90000,3000,2500,95500,86833,8667,Partially Paid
FEE744,STU0093,8,90000,3000,2500,95500,92753,2747,Partially Paid
FEE745,STU0094,1,90000,3000,2500,95500,79623,15877,Partially Paid
FEE746,STU0094,2,90000,3000,2500,95500,95500,0,Paid
FEE747,STU0094,3,90000,3000,2500,95500,95500,0,Paid
FEE748,STU0094,4,90000,3000,2500,95500,95500,0,Paid
FEE749,STU0094,5,90000,3000,2500,95500,95500,0,Paid
FEE750,STU0094,6,90000,3000,2500,95500,95500,0,Paid
FEE751,STU0094,7,90000,3000,2500,95500,95500,0,Paid
FEE752,STU0094,8,90000,3000,2500,95500,95500,0,Paid
FEE753,STU0095,1,90000,3000,2500,95500,95500,0,Paid
FEE754,STU0095,2,90000,3000,2500,95500,95500,0,Paid
FEE755,STU0095,3,90000,3000,2500,95500,95500,0,Paid
FEE756,STU0095,4,90000,3000,2500,95500,95500,0,Paid
FEE757,STU0095,5,90000,3000,2500,95500,95500,0,Paid
FEE758,STU0095,6,90000,3000,2500,95500,95500,0,Paid
FEE759,STU0095,7,90000,3000,2500,95500,95500,0,Paid
FEE760,STU0095,8,90000,3000,2500,95500,95500,0,Paid
FEE761,STU0096,1,90000,3000,2500,95500,95500,0,Paid
FEE762,STU0096,2,90000,3000,2500,95500,74881,20619,Partially Paid
FEE763,STU0096,3,90000,3000,2500,95500,95500,0,Paid
FEE764,STU0096,4,90000,3000,2500,95500,95500,0,Paid
FEE765,STU0096,5,90000,3000,2500,95500,95500,0,Paid
FEE766,STU0096,6,90000,3000,2500,95500,52576,42924,Partially Paid
FEE767,STU0096,7,90000,3000,2500,95500,95500,0,Paid
FEE768,STU0096,8,90000,3000,2500,95500,95500,0,Paid
FEE769,STU0097,1,90000,3000,2500,95500,69907,25593,Partially Paid
FEE770,STU0097,2,90000,3000,2500,95500,95500,0,Paid
FEE771,STU0097,3,90000,3000,2500,95500,95500,0,Paid
FEE772,STU0097,4,90000,3000,2500,95500,0,95500,Pending
FEE773,STU0097,5,90000,3000,2500,95500,95500,0,Paid
FEE774,STU0097,6,90000,3000,2500,95500,95500,0,Paid
FEE775,STU0097,7,90000,3000,2500,95500,95500,0,Paid
FEE776,STU0097,8,90000,3000,2500,95500,95500,0,Paid
FEE777,STU0098,1,90000,3000,2500,95500,95500,0,Paid
FEE778,STU0098,2,90000,3000,2500,95500,61155,34345,Partially Paid
FEE779,STU0098,3,90000,3000,2500,95500,52202,43298,Partially Paid
FEE780,STU0098,4,90000,3000,2500,95500,95500,0,Paid
FEE781,STU0098,5,90000,3000,2500,95500,95500,0,Paid
FEE782,STU0098,6,90000,3000,2500,95500,95500,0,Paid
FEE783,STU0098,7,90000,3000,2500,95500,95500,0,Paid
FEE784,STU0098,8,90000,3000,2500,95500,95500,0,Paid
FEE785,STU0099,1,90000,3000,2500,95500,95500,0,Paid
FEE786,STU0099,2,90000,3000,2500,95500,0,95500,Pending
FEE787,STU0099,3,90000,3000,2500,95500,82479,13021,Partially Paid
FEE788,STU0099,4,90000,3000,2500,95500,95500,0,Paid
FEE789,STU0099,5,90000,3000,2500,95500,95500,0,Paid
FEE790,STU0099,6,90000,3000,2500,95500,95500,0,Paid
FEE791,STU0099,7,90000,3000,2500,95500,90118,5382,Partially Paid
FEE792,STU0099,8,90000,3000,2500,95500,95500,0,Paid
FEE793,STU0100,1,90000,3000,2500,95500,0,95500,Pending
FEE794,STU0100,2,90000,3000,2500,95500,95500,0,Paid
FEE795,STU0100,3,90000,3000,2500,95500,95500,0,Paid
FEE796,STU0100,4,90000,3000,2500,95500,95500,0,Paid
FEE797,STU0100,5,90000,3000,2500,95500,86481,9019,Partially Paid
FEE798,STU0100,6,90000,3000,2500,95500,95500,0,Paid
FEE799,STU0100,7,90000,3000,2500,95500,95500,0,Paid
FEE800,STU0100,8,90000,3000,2500,95500,95500,0,Paid
FEE801,STU0101,1,90000,3000,2500,95500,95500,0,Paid
FEE802,STU0101,2,90000,3000,2500,95500,95500,0,Paid
FEE803,STU0101,3,90000,3000,2500,95500,95500,0,Paid
FEE804,STU0101,4,90000,3000,2500,95500,95500,0,Paid
FEE805,STU0101,5,90000,3000,2500,95500,95500,0,Paid
FEE806,STU0101,6,90000,3000,2500,95500,95500,0,Paid
FEE807,STU0101,7,90000,3000,2500,95500,95500,0,Paid
